alien_bonus,laser_penalty,shield_bonus,lowest_enemy_penalty
0,0,0,-20
430,0,0,-20
440,-10,0,-20
440,-10,0,-20
450,-10,0,-20
450,-10,0,-20
450,-10,0,-20
460,-10,0,-20
460,-10,0,-20
470,-10,0,-20
470,-10,0,-20
480,-10,0,-20
480,-10,0,-40
490,0,0,-40
490,-10,0,-40
500,-10,0,-40
500,-10,0,-40
510,-10,0,-40
510,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,0,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,0,0,-40
530,0,0,-40
530,0,0,-40
530,0,0,-40
0,0,0,-20
0,0,0,-20
0,0,0,-20
0,0,0,-20
370,0,0,-20
370,-10,0,-20
380,-10,0,-20
380,0,0,-20
390,-10,0,-20
390,-10,0,-20
400,0,0,-20
400,-10,0,-20
410,-10,0,-20
410,-10,0,-20
410,-10,0,-20
410,-10,0,-20
410,-10,0,-20
410,-10,0,-20
410,-10,0,-20
410,0,0,-20
410,0,0,-20
410,0,0,-20
0,0,0,-20
0,0,0,-20
410,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,0,0,-20
420,0,0,-20
420,0,0,-20
420,0,0,-20
0,0,0,-20
420,0,0,-20
430,-10,0,-20
430,-10,0,-20
440,-10,0,-20
440,-10,0,-20
440,-10,0,-20
450,-10,0,-20
450,-10,0,-20
460,-10,0,-20
460,-10,0,-20
470,-10,0,-20
470,-10,0,-40
480,0,0,-40
480,-10,0,-40
490,-10,0,-40
490,-10,0,-40
500,-10,0,-40
500,-10,0,-40
510,-10,0,-40
510,-10,0,-40
510,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,0,3,-40
520,-10,3,-40
520,-10,3,-40
520,-10,3,-40
520,-10,3,-40
520,-10,3,-40
520,-10,3,-40
530,-10,3,-40
530,-10,3,-40
530,-10,3,-40
530,-10,3,-40
530,-10,3,-40
530,-10,3,-40
530,-10,3,-40
530,-10,3,-40
530,0,3,-40
530,0,3,-40
0,0,0,-20
0,0,0,-20
0,0,0,-20
0,0,0,-20
370,0,0,-20
370,-10,0,-20
380,-10,0,-20
380,0,0,-20
390,0,3,-20
390,-10,3,-20
400,-10,3,-20
400,-10,3,-20
400,-10,3,-20
400,-10,3,-20
410,-10,3,-20
410,-10,3,-20
410,-10,3,-20
420,0,6,-20
420,0,6,-20
420,0,6,-20
420,0,6,-20
420,0,0,-20
420,0,0,-20
420,-10,0,-20
430,-10,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
0,0,0,-20
430,0,0,-20
430,-10,0,-20
440,-10,0,-20
440,-10,0,-20
440,-10,0,-20
450,0,0,-20
450,0,0,-20
450,0,0,-20
450,0,0,-20
0,0,0,-20
0,0,0,-20
0,0,0,-20
0,0,0,-20
370,0,0,-20
370,-10,0,-20
380,-10,0,-20
380,0,0,-20
390,-10,0,-20
390,-10,0,-20
400,-10,0,-20
400,-10,0,-20
410,-10,0,-20
410,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,0,0,-20
420,0,0,-20
420,0,0,-20
0,0,0,-20
0,0,0,-20
420,0,0,-20
430,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
0,0,0,-20
430,0,0,-20
440,-10,0,-20
440,-10,0,-20
450,-10,0,-20
450,-10,0,-20
450,-10,0,-20
460,-10,0,-20
460,-10,0,-20
470,-10,0,-20
470,-10,0,-20
480,-10,0,-20
480,-10,0,-40
490,0,0,-40
490,-10,0,-40
500,-10,0,-40
500,-10,0,-40
510,-10,0,-40
510,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,0,3,-40
530,0,3,-40
530,0,3,-40
530,0,3,-40
530,0,3,-40
0,0,0,-20
0,0,0,-20
0,0,0,-20
0,0,0,-20
370,0,0,-20
370,-10,0,-20
380,-10,0,-20
380,0,0,-20
390,-10,0,-20
390,-10,0,-20
400,-10,0,-20
400,-10,0,-20
410,-10,0,-20
410,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,0,0,-20
420,0,0,-20
420,0,0,-20
0,0,0,-20
0,0,0,-20
420,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
0,0,0,-20
430,0,0,-20
440,0,6,-20
440,-10,6,-20
450,-10,6,-20
450,-10,6,-20
450,-10,6,-20
460,-10,6,-20
460,0,6,-20
470,-10,6,-20
470,-10,6,-20
480,-10,6,-20
480,-10,6,-40
490,0,0,-40
490,-10,0,-40
500,-10,0,-40
500,-10,0,-40
510,-10,0,-40
510,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-60
530,-10,0,-60
530,-10,0,-60
530,-10,0,-60
530,0,0,-60
530,0,0,-60
530,0,0,-60
530,0,0,-60
0,0,0,-20
0,0,0,-20
0,0,0,-20
0,0,0,-20
370,0,0,-20
370,-10,0,-20
380,-10,0,-20
380,0,0,-20
390,-10,0,-20
390,-10,0,-20
400,-10,0,-20
400,-10,0,-20
410,-10,0,-20
410,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,0,0,-20
420,0,0,-20
420,0,0,-20
0,0,0,-20
0,0,0,-20
420,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,0,3,-20
430,-10,3,-20
440,-10,3,-20
440,-10,3,-20
450,-10,3,-20
450,-10,3,-20
460,-10,3,-20
460,-10,3,-20
470,-10,3,-20
470,-10,3,-20
470,-10,3,-20
470,-10,3,-20
470,-10,3,-40
470,-10,3,-40
470,-10,3,-40
470,-10,3,-40
470,-10,3,-40
470,-10,3,-40
470,-10,3,-40
470,-10,3,-40
470,0,3,-40
470,-10,3,-40
470,-10,3,-40
470,-10,3,-40
470,-10,3,-40
470,-10,3,-40
470,-10,3,-40
470,-10,3,-40
480,-10,3,-40
480,-10,3,-40
480,0,3,-40
480,0,3,-40
480,0,3,-40
480,0,0,-40
480,0,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,0,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-40
480,-10,0,-60
480,-10,0,-60
480,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-60
490,-10,0,-80
490,-10,0,-80
490,-10,0,-80
490,-10,0,-80
490,0,0,-80
490,-10,0,-80
490,-10,0,-80
490,-10,0,-80
490,-10,0,-80
490,0,0,-80
490,-10,0,-80
490,-10,0,-80
490,-10,0,-80
490,-10,0,-80
490,-10,0,-80
490,-10,0,-80
490,-10,0,-80
490,-10,0,-80
490,-10,0,-80
490,-10,0,-80
490,0,0,-80
490,0,0,-80
490,0,0,-80
0,0,0,-20
0,0,0,-20
0,0,0,-20
0,0,0,-20
370,0,0,-20
370,-10,0,-20
380,-10,0,-20
380,0,0,-20
390,-10,0,-20
390,-10,0,-20
400,-10,0,-20
400,-10,0,-20
410,-10,0,-20
410,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,0,0,-20
420,0,0,-20
420,0,0,-20
0,0,0,-20
0,0,0,-20
420,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
0,0,0,-20
430,0,0,-20
440,-10,0,-20
440,0,3,-20
450,0,3,-20
450,0,0,-20
450,-10,0,-20
460,-10,0,-20
460,-10,0,-20
470,-10,0,-20
470,-10,0,-20
480,-10,0,-20
480,-10,0,-40
490,-10,0,-40
490,-10,0,-40
500,-10,0,-40
500,-10,0,-40
510,-10,0,-40
510,-10,0,-40
520,0,0,-40
520,-10,0,-40
520,-10,0,-40
530,-10,0,-40
530,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,0,0,-40
540,0,0,-40
540,0,0,-40
0,0,0,-20
0,0,0,-20
0,0,0,-20
0,0,0,-20
370,0,0,-20
370,-10,0,-20
380,-10,0,-20
380,0,0,-20
390,-10,0,-20
390,-10,0,-20
400,-10,0,-20
400,-10,0,-20
410,-10,0,-20
410,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,0,0,-20
420,0,0,-20
420,0,0,-20
0,0,0,-20
0,0,0,-20
420,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
0,0,0,-20
430,0,0,-20
440,-10,0,-20
440,-10,0,-20
450,-10,0,-20
450,-10,0,-20
450,-10,0,-20
460,-10,0,-20
460,-10,0,-20
470,-10,0,-20
470,-10,0,-20
480,-10,0,-20
480,-10,0,-40
490,0,0,-40
490,-10,0,-40
500,-10,0,-40
500,-10,0,-40
510,-10,0,-40
510,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,0,0,-40
530,0,0,-40
530,0,0,-40
0,0,0,-20
0,0,0,-20
0,0,0,-20
0,0,0,-20
370,0,0,-20
370,-10,0,-20
380,-10,0,-20
380,0,0,-20
390,-10,0,-20
390,-10,0,-20
400,-10,0,-20
400,-10,0,-20
410,-10,0,-20
410,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,0,0,-20
420,0,0,-20
420,0,0,-20
0,0,0,-20
0,0,0,-20
420,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
0,0,0,-20
430,0,0,-20
440,-10,0,-20
440,-10,0,-20
450,-10,0,-20
450,-10,0,-20
450,-10,0,-20
460,-10,0,-20
460,0,0,-20
470,-10,0,-20
470,-10,0,-20
480,-10,0,-20
480,-10,0,-40
490,-10,0,-40
490,-10,0,-40
500,-10,0,-40
500,-10,0,-40
510,-10,0,-40
510,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
530,0,0,-40
530,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,0,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,0,3,-40
540,0,3,-40
540,0,3,-40
540,0,3,-40
540,0,3,-40
0,0,0,-20
0,0,0,-20
0,0,0,-20
0,0,0,-20
370,0,0,-20
370,-10,0,-20
380,-10,0,-20
380,0,0,-20
390,-10,0,-20
390,-10,0,-20
400,-10,0,-20
400,-10,0,-20
410,-10,0,-20
410,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,0,0,-20
420,0,0,-20
420,0,0,-20
0,0,0,-20
0,0,0,-20
420,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
0,0,0,-20
430,0,0,-20
440,-10,0,-20
440,-10,0,-20
450,-10,0,-20
450,-10,0,-20
450,-10,0,-20
460,-10,0,-20
460,-10,0,-20
470,-10,0,-20
470,-10,0,-20
480,-10,0,-20
480,-10,0,-40
490,0,0,-40
490,-10,0,-40
500,-10,0,-40
500,-10,0,-40
510,-10,0,-40
510,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,0,3,-40
530,-10,3,-40
530,-10,3,-40
530,-10,3,-40
530,0,3,-40
530,0,3,-40
530,0,3,-40
0,0,0,-20
0,0,0,-20
0,0,0,-20
0,0,0,-20
370,0,0,-20
370,-10,0,-20
380,-10,0,-20
380,0,0,-20
390,-10,0,-20
390,-10,0,-20
400,-10,0,-20
400,-10,0,-20
410,-10,0,-20
410,-10,0,-20
420,-10,0,-20
420,0,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,0,0,-20
420,0,0,-20
420,0,0,-20
0,0,0,-20
0,0,0,-20
420,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
0,0,0,-20
430,0,0,-20
440,-10,0,-20
440,-10,0,-20
450,-10,0,-20
450,-10,0,-20
450,-10,0,-20
460,-10,0,-20
460,0,0,-20
470,-10,0,-20
470,-10,0,-20
480,-10,0,-20
480,-10,0,-40
490,-10,0,-40
490,-10,0,-40
500,-10,0,-40
500,-10,0,-40
510,-10,0,-40
510,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
530,0,0,-40
530,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,0,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,-10,0,-40
540,0,0,-40
540,0,0,-40
0,0,0,-20
0,0,0,-20
0,0,0,-20
0,0,0,-20
370,0,0,-20
370,-10,0,-20
380,-10,0,-20
380,0,0,-20
390,-10,0,-20
390,-10,0,-20
400,-10,0,-20
400,-10,0,-20
410,-10,0,-20
410,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,0,0,-20
420,0,0,-20
420,0,0,-20
0,0,0,-20
0,0,0,-20
420,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
0,0,0,-20
430,0,0,-20
440,-10,0,-20
440,-10,0,-20
450,-10,0,-20
450,-10,0,-20
450,-10,0,-20
460,-10,0,-20
460,-10,0,-20
470,-10,0,-20
470,-10,0,-20
480,-10,0,-20
480,-10,0,-40
490,0,0,-40
490,-10,0,-40
500,-10,0,-40
500,0,3,-40
510,-10,3,-40
510,-10,3,-40
520,-10,3,-40
520,-10,3,-40
520,-10,3,-40
530,-10,3,-40
530,-10,3,-40
540,-10,3,-40
540,-10,3,-40
550,-10,3,-40
550,-10,3,-40
550,-10,3,-40
550,-10,3,-40
560,-10,3,-40
560,-10,3,-40
560,-10,3,-40
560,-10,3,-40
560,-10,3,-40
560,-10,3,-40
560,-10,3,-40
560,-10,3,-40
560,-10,3,-40
560,-10,3,-40
560,-10,3,-40
560,-10,3,-40
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,0,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,3,-60
560,-10,0,-80
560,-10,0,-80
560,-10,0,-80
560,-10,0,-80
560,0,0,-80
560,0,0,-80
0,0,0,-20
0,0,0,-20
0,0,0,-20
0,0,0,-20
370,0,0,-20
370,-10,0,-20
380,-10,0,-20
380,0,0,-20
390,-10,0,-20
390,-10,0,-20
400,-10,0,-20
400,-10,0,-20
410,-10,0,-20
410,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,0,0,-20
420,0,0,-20
420,0,0,-20
0,0,0,-20
0,0,0,-20
420,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
0,0,0,-20
430,0,0,-20
440,-10,0,-20
440,-10,0,-20
450,-10,0,-20
450,-10,0,-20
450,-10,0,-20
460,-10,0,-20
460,-10,0,-20
470,-10,0,-20
470,-10,0,-20
480,-10,0,-20
480,-10,0,-40
490,0,0,-40
490,-10,0,-40
500,-10,0,-40
500,-10,0,-40
510,-10,0,-40
510,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,0,0,-40
530,0,0,-40
530,0,0,-40
0,0,0,-20
0,0,0,-20
0,0,0,-20
0,0,0,-20
370,0,0,-20
370,-10,0,-20
380,-10,0,-20
380,0,0,-20
390,-10,0,-20
390,-10,0,-20
400,-10,0,-20
400,-10,0,-20
410,-10,0,-20
410,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,0,0,-20
420,0,0,-20
420,0,0,-20
0,0,0,-20
0,0,0,-20
420,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
0,0,0,-20
430,0,0,-20
440,-10,0,-20
440,-10,0,-20
450,-10,0,-20
450,-10,0,-20
450,-10,0,-20
460,-10,0,-20
460,-10,0,-20
470,-10,0,-20
470,-10,0,-20
480,-10,0,-20
480,-10,0,-40
490,0,0,-40
490,-10,0,-40
500,-10,0,-40
500,-10,0,-40
510,-10,0,-40
510,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,0,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,-10,0,-40
530,0,0,-40
530,0,0,-40
0,0,0,-20
0,0,0,-20
0,0,0,-20
0,0,0,-20
370,0,0,-20
370,-10,0,-20
380,-10,0,-20
380,0,0,-20
390,-10,0,-20
390,-10,0,-20
400,-10,0,-20
400,-10,0,-20
410,-10,0,-20
410,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,0,0,-20
420,0,0,-20
420,0,0,-20
0,0,0,-20
0,0,0,-20
420,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
0,0,0,-20
430,0,0,-20
440,-10,0,-20
440,-10,0,-20
450,-10,0,-20
450,-10,0,-20
450,-10,0,-20
460,-10,0,-20
460,-10,0,-20
470,-10,0,-20
470,-10,0,-20
480,-10,0,-20
480,-10,0,-40
490,0,0,-40
490,-10,0,-40
500,-10,0,-40
500,-10,0,-40
510,-10,0,-40
510,-10,0,-40
520,-10,0,-40
520,-10,0,-40
520,0,3,-40
530,-10,3,-40
530,-10,3,-40
540,-10,3,-40
540,-10,3,-40
540,-10,3,-40
540,-10,3,-40
540,0,0,-40
540,-10,0,-40
540,-10,0,-40
540,0,0,-40
540,0,0,-40
540,0,0,-40
540,0,0,-40
0,0,0,-20
0,0,0,-20
0,0,0,-20
0,0,0,-20
370,0,0,-20
370,-10,0,-20
380,-10,0,-20
380,0,0,-20
390,-10,0,-20
390,-10,0,-20
400,-10,0,-20
400,-10,0,-20
410,-10,0,-20
410,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,-10,0,-20
420,0,0,-20
420,0,0,-20
420,0,0,-20
0,0,0,-20
0,0,0,-20
420,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,-10,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
430,0,0,-20
0,0,0,-20
430,0,0,-20
440,-10,0,-20
440,-10,0,-20
450,-10,0,-20
450,-10,0,-20
450,-10,0,-20
460,-10,0,-20
460,-10,0,-20
470,-10,0,-20
470,-10,0,-20
480,-10,0,-20
480,-10,0,-40
490,0,0,-40
490,-10,0,-40
500,-10,0,-40
500,0,3,-40
510,-10,3,-40
510,-10,3,-40
520,-10,3,-40
520,-10,3,-40
520,-10,3,-40
530,-10,3,-40
530,-10,3,-40
